Mean_Heart_Rate,Min_Heart_Rate,Max_Heart_Rate,Mean_HR_std,Min_HR_std,Max_HR_std,Mode_Sound,Mode_Light,Mode_Attention
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,4.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
62.0,62.0,62.0,-1.620681274,-1.620681274,-1.620681274,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
60.0,60.0,60.0,-2.022440701,-2.022440701,-2.022440701,2.0,1.0,3.0
60.0,60.0,60.0,-2.022440701,-2.022440701,-2.022440701,2.0,1.0,1.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,1.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,1.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,1.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
61.0,61.0,61.0,-1.821560988,-1.821560988,-1.821560988,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,4.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,3.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,4.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,3.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,3.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
63.0,63.0,63.0,-1.41980156,-1.41980156,-1.41980156,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
64.0,64.0,64.0,-1.218921847,-1.218921847,-1.218921847,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,3.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,3.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
65.0,65.0,65.0,-1.018042133,-1.018042133,-1.018042133,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,2.0,1.0,2.0
66.0,66.0,66.0,-0.817162419,-0.817162419,-0.817162419,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,2.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,2.0,1.0,2.0
69.0,69.0,69.0,-0.214523278,-0.214523278,-0.214523278,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
68.0,68.0,68.0,-0.415402992,-0.415402992,-0.415402992,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
67.0,67.0,67.0,-0.616282705,-0.616282705,-0.616282705,3.0,1.0,2.0
